400701	12.0589939742103 53.0353131032482
400622	14.5371027570635 52.3227747900288
400609	13.610582368793 52.6785261884025
101424	12.5417071001643 52.4192331032516
103238	13.3122534784498 52.0482676506205
101000	13.7510712742202 52.5199493389649
105478	13.0342112661059 52.3942641343588
400567	14.6363386858765 52.1481640394882
101552	14.2658317861163 53.0640361061807
400580	13.5830422576325 52.681167038658
103706	12.9977462981245 52.5890938133247
100456	13.3794063349987 52.2552802304844
120558	13.2294337552371 52.3956328156796
120601	13.5129935345485 53.1111383399264
103196	13.0748160637687 52.0033707976647
102295	13.5312336938926 52.655659005088
103962	13.7118241757577 51.6134103037148
100973	13.7507192713024 52.5422245751085
400932	13.698578482295 51.6306188978381
110668	13.9120995410509 52.5309522911038
110073	14.2238147910514 52.662444041158
121204	13.8238039635912 52.4140375476373
110024	14.6019004152455 51.6175276592014
401079	13.6353472029857 52.1641171939841
106124	13.136714105116 52.3824373752488
111454	14.5450360353746 52.333225628868
121113	13.1436051626154 52.3677366992642
105211	12.3094940438379 52.606169092311
103123	12.8489421255515 52.0886391042394
120674	13.7143983066022 51.8541694810721
400762	13.8892275209679 53.3285032876744
101369	12.5543111849164 52.4032992717489
130837	13.8683889124512 53.3170257097789
400026	14.0365962727736 52.784514292111
800028	14.5438220459866 52.3456638139394
101576	14.2476856788835 53.0674286835657
111697	12.241047982186 53.3118868122117
110346	13.3069529672591 52.3568110311001
104036	11.8680540630713 53.0689610488422
103470	12.9932274903651 52.3477171375639
113177	13.9217025759016 51.4246243977932
101102	13.8376053940711 52.5360250929889
110218	12.8461152702735 52.9516840851417
400129	13.2456391572307 52.3060764987295
130394	14.5398510539495 52.3364780980298
106744	14.1329398549864 52.7214008933683
120509	13.8654803231924 53.3078288357868
113426	13.0229236270051 52.3893192083804
105557	13.8273007308497 52.8303144382975
111338	13.7510820102697 52.6218763434124
113438	13.0793898044173 52.3726807399955
400075	13.9257254851427 51.8309419912819
401262	13.0935117429894 52.3739524833221
103172	13.0877957414839 51.9948688716917
130382	13.5698179800141 52.674346118518
111612	14.0731552115385 52.3431790260294
106082	13.7823939849082 52.5305071511429
105170	12.3505950995516 52.6097039854275
130874	13.8460965375471 53.3092250455141
106665	14.288078717014 53.0597304626065
106069	14.0914345620506 53.3423768896279
101527	14.2952998047812 53.0671088991961
120595	13.0945312959322 52.5731758860502
401420	14.6330504772063 51.7362899395679
106690	13.5297947155391 52.6522786234802
103779	13.3212687527339 53.2047755375295
120571	13.044254929714 52.3150067265257
640426	13.2046524457908 52.7535864291419
101540	14.2826407468385 53.0583224025413
400968	11.752657027841 52.9931083408616
120893	14.5149088286048 52.3437415635215
105430	13.0961386130221 52.3675298435453
105041	13.1780149299689 52.6887861711576
120947	14.3273491751657 51.7211179036731
111582	14.2184167549261 52.4533386364959
100845	14.3515897152574 51.7662205832752
100213	13.9618075280175 51.8642110361431
120819	13.0593641668764 52.40387833338
103330	13.2471878727199 52.3967786212472
104632	13.4481439291135 52.3967827494718
105223	12.3454113491549 52.5425210752558
104255	13.856407172145 51.4739392383277
400592	13.4969671315709 52.7309131344312
400518	13.8946204505833 51.9288683495063
120972	13.1788259896458 52.6849414518865
106562	13.7621394834498 52.4507289254709
130928	13.4932388251625 52.7265053413331
104000	11.7515025505166 53.007682077194
400270	13.679450843656 52.5284502850529
400464	13.5022490729136 51.4605889884215
101072	13.7720104150834 52.5206449750516
401225	12.3381561416482 52.611421284787
101771	14.2193829915134 51.6586867835185
130850	14.0547394209467 52.376568504342
112835	12.8983715681537 53.0985268916591
610021	14.3369919367251 51.7438043341218
400798	13.0841021312731 51.9896023575912
130539	12.9335626404628 52.375273610889
100997	13.8215987743403 52.5402272694984
105673	13.2140818863575 52.3998076419812
401122	13.0342969719782 52.3125934321428
112653	13.6219635229268 52.287708285921
100122	14.0503729233875 52.8388982739932
101461	12.5187513058929 52.4388155208707
120522	13.076743469892 51.9927375629827
102106	14.2530392545192 52.1756158347205
113244	14.086003708884 51.7798851475323
104784	13.6186958395929 52.3455999638945
101734	14.2502809294144 51.7504314656884
130692	13.2802906726617 52.6699048200137
111302	13.4409441646645 52.7154269607141
330097	13.5948265735389 52.7265030734142
400853	12.9747046516273 52.2405410291606
330218	13.797730360356 51.5018935032827
200876	13.2383539700367 52.3989940397653
330127	12.3566143696261 52.6029682502245
200220	12.5833825330061 52.7327142158867
200372	13.0519164045568 52.4070827200614
200803	13.136714105116 52.3824373752488
200311	13.2391965120972 52.3955538856671
200578	13.9900667856452 53.0089574453951
200670	13.0101495747392 52.9741448863897
330267	13.1207525749151 52.3832186429176
330050	14.0678429593798 52.3514716392548
200542	13.1450411011367 53.0951836161039
200440	13.1394732212378 52.387758903567
330073	13.0313749633278 52.3823658405871
200189	13.8941163797128 53.331650048737
200396	13.0774691626936 52.4091106351211
200098	14.3388029532057 51.7269015167939
200025	13.8176278831443 51.4918627033219
330255	13.0520348441602 52.3957192041059
200177	14.0600209410285 52.3692922019103
200864	13.0156126682913 52.3786583412375
200566	13.7107277162258 52.523086018307
200888	13.7360379490809 52.3909422582513
200530	13.800477914924 52.8292552723637
330152	13.0379907600959 52.393886351288
200633	12.826531300652 52.9497539471072
330164	13.9436371371008 51.8624308089267
200323	12.9279771625792 52.380660830524
200232	11.7652831117908 52.9912944314022
200116	14.3311612179393 51.7669063686745
200347	13.2058489406212 52.6443452202385
200499	12.8884678958895 52.6001161657623
200840	12.1810351569643 53.1511776367648
200270	12.5015865818405 52.4090484763222
200517	14.0591469795584 52.3585773145275
200013	14.6549540168802 51.7505447004535
200463	13.8152311763787 52.8396522733276
330061	13.2784498392885 52.4036220047769
200384	13.0897088388267 52.3650522579647
200141	13.5184889289455 51.4614158169239
330206	12.5221825053104 52.4361448058673
200591	13.764097304093 52.829772082039
200335	13.6298257276159 52.3004233566563
200300	13.1589246444286 52.082874415967
330188	12.9310286595673 52.2552766176694
200049	12.826531300652 52.9497539471072
200219	14.5343457138047 52.3394144090253
200244	13.3544196012428 52.9828894902917
200190	13.8863672647565 52.5830739196814
200621	13.9273411468492 52.3953864820827
200281	12.5290462255136 52.4015686319866
200839	14.6981391834871 51.9499269094507
200761	12.7936642532719 52.9137311537308
200402	13.541358507163 52.7054666108817
330190	14.3399137993381 51.7510319514925
200785	11.7538519309441 52.9964505777188
400452	14.6471323796701 51.7467091328821
111570	13.7368306119161 52.3912474322064
640270	12.5290487352041 52.4015731807091
